user_id,ip_address,country,device_type,login_success,login_frequency,is_attack,hour_of_day,day_of_week,risk_score
contractor66190,10.198.68.38,AR,Desktop-Windows,1,8,0,9,4,0
contractor2420,10.185.125.159,AR,Mobile-iOS,1,19,0,2,5,15
user96339,198.76.28.23,RU,Tablet-Android,1,3,0,2,6,30
guest4528,10.133.131.9,AR,Desktop-Mac,1,10,0,8,0,0
user85180,95.202.64.254,KR,Desktop-Mac,1,12,0,22,6,15
user16597,10.112.1.92,IN,Mobile-iOS,1,10,0,18,5,0
employee70216,10.233.111.131,US,Desktop-Windows,1,12,0,10,3,0
contractor78982,10.84.108.87,SG,Tablet-Android,1,5,0,16,3,0
user24412,10.177.61.15,FR,Desktop-Mac,1,1,0,8,4,0
contractor38497,10.147.38.150,US,Desktop-Windows,1,1,0,15,1,0
user54910,10.204.55.231,AU,Mobile-Android,1,8,0,14,3,0
guest54976,10.55.27.196,GB,Desktop-Windows,1,6,0,1,0,0
guest46752,10.243.38.207,RU,Desktop-Windows,1,16,0,19,2,15
employee98074,7.245.4.183,BR,Mobile-Android,1,10,0,14,5,0
user26127,154.149.93.164,JP,Desktop-Linux,1,8,0,13,6,0
employee21776,10.67.81.13,US,Tablet-iOS,1,10,0,12,3,0
employee65757,10.120.251.30,US,Mobile-Android,1,12,0,18,6,0
admin_prod,185.15.89.197,CN,Tablet-iOS,0,269,1,21,5,75
guest76457,10.112.166.148,IN,Desktop-Windows,1,6,0,3,4,15
contractor28007,10.203.81.101,NL,Mobile-Android,1,1,0,6,3,15
employee81965,10.103.34.86,GB,Desktop-Windows,1,16,0,14,4,0
user83793,10.214.120.41,ZA,Mobile-Android,0,1,0,10,3,20
contractor85119,10.125.82.211,CN,Desktop-Linux,1,13,0,20,0,15
employee10779,44.16.30.205,ZA,Desktop-Windows,1,4,0,23,2,0
admin_prod,41.9.12.254,AU,Tablet-iOS,0,1,1,21,5,20
guest78771,10.83.104.150,IN,Desktop-Windows,1,11,0,4,5,15
contractor5266,19.96.230.14,ZA,Desktop-Windows,1,10,0,7,2,0
user0731,118.191.107.57,JP,Tablet-Android,0,3,1,5,5,35
employee41641,10.75.69.212,RU,Desktop-Linux,1,18,0,13,4,15
user87254,10.144.62.188,AU,Desktop-Linux,1,11,0,21,4,0
guest80646,10.198.90.93,NL,Desktop-Mac,1,18,0,7,5,0
contractor38319,10.74.96.223,AR,Mobile-Android,1,10,0,10,1,0
user10220,10.88.163.92,SE,Desktop-Windows,1,15,0,18,0,0
admin_prod,127.107.176.214,CA,API-Client,0,1,1,13,1,30
employee7787,10.43.20.25,GB,Desktop-Mac,1,6,0,18,5,0
user85826,10.247.46.93,RU,Mobile-Android,0,12,0,12,0,35
user99343,211.103.99.253,IT,Desktop-Windows,1,16,0,18,6,0
admin_dev,117.121.187.141,NL,Desktop-Linux,0,327,1,1,1,60
employee70298,10.201.112.71,ES,Desktop-Windows,1,6,0,7,5,0
user61326,15.32.64.138,CA,Tablet-Android,1,20,0,17,4,0
contractor85319,131.182.56.79,CN,Desktop-Linux,1,10,0,21,2,15
user12583,10.138.101.194,AR,Desktop-Windows,1,19,0,21,2,0
guest7979,10.6.182.61,BR,Mobile-iOS,1,1,0,3,2,15
employee1973,61.23.159.253,CN,Mobile-iOS,1,5,0,5,3,30
user27189,10.181.180.36,NL,Desktop-Windows,1,6,0,2,6,15
guest26339,10.29.76.210,GB,Desktop-Linux,1,8,0,8,5,0
admin_dev,192.208.202.4,KR,Desktop-Mac,0,109,1,22,2,75
contractor33902,54.101.165.2,SG,Desktop-Windows,1,2,0,14,3,0
guest94097,10.5.59.25,IN,Desktop-Linux,0,16,0,22,2,20
contractor24898,10.158.206.151,BR,Tablet-Android,1,7,0,19,4,0
contractor44897,10.209.15.253,IT,Desktop-Windows,1,4,0,11,5,0
employee90509,10.205.60.121,JP,Mobile-Android,1,10,0,10,0,0
user0306,4.110.48.52,US,API-Client,1,100,1,7,4,50
admin_123,185.226.91.212,RU,Desktop-Linux,0,372,1,12,5,75
user76646,10.171.20.131,CN,Mobile-iOS,1,20,0,2,2,30
contractor2470,10.194.18.6,JP,Mobile-iOS,1,9,0,3,0,15
guest39695,163.27.0.143,AU,Tablet-iOS,1,7,0,19,2,0
guest66714,10.248.177.124,SG,Desktop-Windows,1,4,0,23,4,0
guest91062,10.230.136.226,JP,Mobile-iOS,1,11,0,12,6,0
employee14217,99.222.200.46,GB,Mobile-iOS,1,12,0,20,1,0
admin_test,139.236.185.74,KR,Desktop-Windows,0,4,1,21,6,35
user24379,10.183.227.248,SE,Mobile-Android,1,10,0,8,2,0
employee6370,10.227.31.204,SE,Desktop-Windows,1,7,0,20,6,0
employee56351,10.81.51.25,ZA,Desktop-Linux,1,4,0,8,4,0
admin_dev,168.88.76.197,RU,Desktop-Linux,0,4,1,18,0,35
user68867,10.192.183.74,BR,Mobile-Android,1,19,0,2,5,15
user2399,37.152.229.228,US,Mobile-Android,1,7,0,11,5,0
guest49859,10.39.89.220,NL,Desktop-Mac,1,15,0,17,6,0
user27136,53.116.174.122,BR,Mobile-Android,1,3,0,14,3,0
guest39655,176.63.6.225,KR,Desktop-Linux,1,13,0,12,4,15
admin_test,192.165.23.85,ES,Desktop-Windows,1,271,1,4,2,55
employee54908,197.244.225.206,NL,Desktop-Windows,0,6,0,9,2,20
guest18051,194.151.101.201,IN,Tablet-iOS,1,10,0,8,1,0
contractor1353,10.229.166.235,GB,Desktop-Windows,1,7,0,3,3,15
user14242,42.111.28.215,SG,Desktop-Windows,1,20,0,21,5,0
guest83255,10.203.38.196,KR,Mobile-iOS,1,7,0,7,3,15
admin_123,67.103.148.232,RU,API-Client,0,320,1,15,5,85
admin_prod,198.43.187.38,RU,Desktop-Windows,0,137,1,15,6,75
user77007,10.255.97.66,MX,Desktop-Windows,1,10,0,14,3,0
contractor95897,10.79.70.85,DE,Desktop-Mac,1,1,0,6,2,15
contractor44756,10.111.112.58,FR,Desktop-Linux,1,2,0,2,2,15
employee24792,10.229.96.149,KR,Mobile-Android,1,18,0,13,5,15
user97169,10.75.158.205,AR,Desktop-Windows,0,3,0,1,1,20
admin_123,185.235.48.136,AU,Server,0,107,1,19,5,70
guest48882,10.174.166.94,BR,Desktop-Mac,1,3,0,5,5,15
user94488,10.147.249.199,DE,Desktop-Mac,1,4,0,23,4,0
contractor13047,10.19.175.135,DE,Mobile-Android,1,2,0,16,3,0
admin_test,195.139.254.179,IN,Desktop-Linux,0,133,1,11,2,60
contractor35571,10.125.98.35,RU,Desktop-Linux,1,20,0,21,1,15
user3739,153.137.19.77,MX,Desktop-Linux,1,9,0,12,4,0
guest35883,10.75.161.203,FR,Desktop-Windows,1,13,0,1,1,0
employee76937,10.49.209.187,ZA,Desktop-Windows,1,15,0,16,2,0
user59649,177.4.115.148,BR,Mobile-iOS,1,19,0,16,5,0
admin_prod,57.145.255.219,IT,Desktop-Linux,0,405,1,12,3,60
contractor31138,153.26.218.172,ES,Desktop-Windows,1,10,0,19,6,0
employee79331,10.26.73.223,KR,Desktop-Windows,1,6,0,4,5,30
contractor47461,10.235.174.154,AU,Desktop-Windows,1,15,0,4,4,15
admin_dev,192.181.151.137,CN,Server,0,3,1,22,5,45
contractor36498,10.150.145.159,AR,Mobile-Android,1,11,0,22,6,0
contractor41262,71.102.10.207,US,Mobile-iOS,1,12,0,3,1,15
user87074,95.190.122.75,AU,Desktop-Mac,1,7,0,1,4,0
user79266,152.179.37.100,KR,Desktop-Windows,1,20,0,12,6,15
user92553,223.194.78.237,DE,Desktop-Mac,1,12,0,19,6,0
contractor63878,203.226.82.60,MX,Desktop-Mac,1,8,0,13,6,0
employee23821,62.172.139.9,IT,Desktop-Windows,1,8,0,12,0,0
guest94437,10.131.60.237,CA,Mobile-iOS,1,18,0,17,1,0
employee36244,10.128.214.118,NL,Tablet-iOS,1,17,0,16,6,0
admin_test,64.7.207.156,CN,Desktop-Windows,0,5,1,1,4,35
guest92178,10.74.60.152,BR,Mobile-Android,1,1,0,20,1,0
user0223,41.38.135.58,IN,Desktop-Linux,0,304,1,11,5,60
admin_test,222.179.117.79,RU,Mobile-Android,0,4,1,16,2,35
guest8959,10.162.239.70,AU,Desktop-Windows,1,8,0,14,2,0
contractor8134,168.204.225.109,CA,Desktop-Windows,1,7,0,19,6,0
user0407,195.112.122.240,RU,Desktop-Mac,0,439,1,21,5,75
admin_123,192.182.202.41,RU,Tablet-iOS,0,3,1,15,5,35
contractor54597,10.220.189.142,CA,Mobile-Android,1,10,0,13,6,0
employee39269,125.228.117.236,KR,Mobile-iOS,1,19,0,18,1,15
admin_123,185.54.169.95,CN,Desktop-Windows,0,492,1,9,0,75
contractor63393,10.212.151.224,FR,Desktop-Mac,1,19,0,3,5,15
contractor63367,10.183.12.186,SG,Desktop-Windows,1,9,0,22,0,0
user15234,10.75.30.171,SE,Desktop-Windows,1,14,0,14,2,0
guest98094,109.111.3.58,RU,Mobile-iOS,1,3,0,15,6,15
guest17641,10.16.215.182,DE,Desktop-Mac,1,15,0,13,4,0
user70645,88.233.179.43,CA,Desktop-Windows,1,19,0,14,5,0
contractor4676,10.12.8.170,IT,Desktop-Windows,1,7,0,2,6,15
user88035,128.148.218.42,IT,Desktop-Windows,1,10,0,16,3,0
contractor66834,15.133.129.102,CA,Desktop-Mac,1,13,0,8,3,0
contractor29475,54.188.168.21,NL,Desktop-Windows,1,12,0,11,5,0
user56299,10.53.157.169,ES,Desktop-Mac,1,4,0,5,5,15
user86208,10.14.235.250,BR,Tablet-Android,1,9,0,4,3,15
guest31338,10.2.147.107,IN,Mobile-Android,1,16,0,1,2,0
employee6622,10.74.176.107,KR,Desktop-Windows,1,10,0,5,5,30
employee87650,65.122.45.237,SG,Desktop-Windows,1,11,0,6,0,15
employee57702,10.27.143.39,CA,Mobile-Android,1,1,0,6,5,15
contractor32918,10.141.130.176,US,Tablet-iOS,1,17,0,2,1,15
employee58220,10.54.75.189,AU,Desktop-Mac,1,13,0,23,2,0
contractor16922,10.146.58.178,KR,Desktop-Windows,1,13,0,7,5,15
user74688,10.41.231.125,US,Mobile-Android,1,13,0,1,4,0
guest87894,170.179.104.67,MX,Mobile-iOS,1,5,0,6,1,15
guest89886,10.210.130.248,MX,Mobile-iOS,1,1,0,17,5,0
user7248,10.81.221.145,MX,Desktop-Windows,1,15,0,14,2,0
user69149,10.97.16.121,KR,Mobile-Android,1,18,0,9,1,15
contractor3563,2.156.38.37,SE,Desktop-Mac,1,19,0,1,5,0
guest96444,10.92.253.46,CN,Desktop-Mac,1,2,0,21,5,15
guest90613,155.63.119.74,SE,Desktop-Windows,1,6,0,5,1,15
user80597,10.172.138.190,NL,Tablet-iOS,1,17,0,18,4,0
employee69188,51.17.103.214,DE,Mobile-iOS,1,14,0,6,2,15
user53575,10.238.216.149,US,Desktop-Mac,1,7,0,7,6,0
employee54427,10.37.136.190,KR,Mobile-Android,1,7,0,13,3,15
user49986,182.55.24.85,DE,Mobile-iOS,1,3,0,19,0,0
contractor84115,10.81.127.251,SG,Desktop-Windows,1,6,0,2,3,15
user18486,10.142.229.117,MX,Mobile-Android,1,6,0,7,2,0
user83930,10.86.77.80,FR,Mobile-Android,1,20,0,13,3,0
user0559,182.110.179.87,BR,Desktop-Windows,0,337,1,3,1,75
employee71201,10.16.251.47,RU,Desktop-Mac,1,10,0,8,5,15
contractor96582,191.201.156.199,GB,Desktop-Linux,1,12,0,22,6,0
guest26304,10.148.152.66,ES,Mobile-Android,1,11,0,2,2,15
user0691,34.235.77.158,RU,Desktop-Windows,0,480,1,8,0,75
employee97744,10.210.241.85,CA,Desktop-Mac,1,8,0,9,6,0
contractor73842,10.105.173.248,CN,Mobile-iOS,1,3,0,8,6,15
contractor72429,10.119.245.155,GB,Desktop-Windows,1,13,0,5,6,15
guest51889,10.27.221.129,RU,Desktop-Windows,1,15,0,2,6,30
contractor58419,173.144.228.159,SG,Mobile-iOS,1,5,0,20,1,0
contractor26535,10.54.26.235,JP,Tablet-iOS,1,16,0,8,1,0
guest9980,173.87.213.205,ES,Desktop-Mac,1,9,0,4,5,15
user0060,198.219.56.179,SG,API-Client,0,173,1,18,6,70
user16225,10.182.10.52,ES,Desktop-Linux,1,19,0,11,2,0
user1546,10.89.135.96,CA,Tablet-iOS,1,8,0,18,1,0
contractor53284,129.201.225.136,ZA,Mobile-Android,0,10,0,21,4,20
guest96314,10.209.35.159,CA,Desktop-Windows,1,13,0,7,6,0
contractor8562,10.39.64.172,RU,Desktop-Windows,0,17,0,10,1,35
guest69275,10.156.86.22,US,Desktop-Windows,1,13,0,15,3,0
employee5922,10.9.184.17,IT,Mobile-iOS,1,7,0,22,5,0
contractor17634,10.114.156.73,CA,Mobile-iOS,1,2,0,2,1,15
contractor34967,10.107.242.48,RU,Desktop-Linux,1,15,0,2,6,30
admin_123,83.149.154.29,ZA,Mobile-iOS,0,57,1,11,4,60
guest11931,10.8.69.107,AR,Desktop-Windows,0,9,0,9,5,20
contractor19911,10.149.24.175,IT,Mobile-iOS,1,14,0,9,3,0
user46725,10.129.78.8,AU,Desktop-Windows,1,16,0,0,6,0
user53311,10.178.23.195,JP,Desktop-Windows,1,9,0,10,0,0
guest59643,10.79.200.216,ZA,Mobile-iOS,1,17,0,23,0,0
admin_123,155.53.199.215,MX,Desktop-Windows,0,292,1,18,4,60
guest55218,90.56.170.189,JP,Mobile-iOS,1,16,0,1,4,0
user62663,10.229.249.238,ZA,Mobile-Android,1,5,0,8,3,0
admin_123,45.255.65.137,RU,Server,0,73,1,11,1,85
guest75483,10.191.33.186,ZA,Desktop-Mac,1,18,0,22,6,0
user0578,20.24.40.9,AR,Desktop-Linux,1,2,1,5,2,15
user86614,10.177.133.36,KR,Desktop-Mac,1,2,0,10,0,15
contractor25853,10.177.238.181,SG,Desktop-Mac,1,3,0,6,4,15
contractor13795,10.15.24.14,BR,Desktop-Mac,1,2,0,19,4,0
contractor64902,10.241.103.136,SE,Mobile-iOS,1,16,0,19,0,0
employee80765,10.108.175.74,AU,Tablet-iOS,1,3,0,19,2,0
employee93154,10.226.32.58,DE,Mobile-iOS,1,13,0,18,0,0
contractor88993,39.145.47.254,ES,Mobile-iOS,1,5,0,23,0,0
guest86216,166.0.198.204,BR,Desktop-Windows,1,17,0,6,4,15
employee19028,10.196.43.77,IN,Desktop-Windows,1,11,0,14,5,0
user0227,180.88.150.136,RU,Desktop-Windows,0,2,1,18,5,35
employee29085,10.254.87.121,RU,Desktop-Linux,1,12,0,18,2,15
contractor72458,10.251.234.124,MX,Desktop-Mac,1,19,0,11,5,0
user0092,192.87.54.8,AR,Server,0,300,1,5,0,85
user13276,10.67.184.109,RU,Mobile-iOS,1,12,0,19,3,15
user67590,79.198.24.12,US,Desktop-Windows,1,3,0,10,5,0
guest60605,10.22.126.55,KR,Mobile-iOS,1,11,0,10,2,15
user0387,185.100.69.240,BR,Desktop-Linux,0,218,1,7,4,60
user96287,135.122.201.107,SG,Tablet-Android,1,15,0,2,1,15
user88590,192.158.35.179,US,Desktop-Windows,1,8,0,1,0,0
guest60248,10.230.223.27,NL,Mobile-Android,1,6,0,22,5,0
contractor18382,152.131.57.4,SE,Mobile-iOS,1,3,0,18,3,0
admin_dev,192.38.228.106,NL,Tablet-iOS,0,140,1,16,6,60
contractor98657,10.76.84.112,CA,Mobile-iOS,1,18,0,0,4,0
guest93514,10.251.44.85,CA,Mobile-Android,1,19,0,13,2,0
user62305,10.184.29.205,KR,Desktop-Windows,1,4,0,4,6,30
admin_123,198.199.66.117,IN,Mobile-Android,0,1,1,5,3,35
user85166,10.9.151.79,BR,Desktop-Mac,1,17,0,2,4,15
contractor7177,14.71.133.247,FR,Desktop-Mac,1,2,0,10,1,0
guest72874,10.181.201.228,US,Desktop-Mac,1,3,0,5,4,15
contractor92168,10.223.222.193,AU,Tablet-Android,1,3,0,1,6,0
user0873,20.254.178.8,IN,Mobile-iOS,0,415,1,3,1,75
employee19006,10.77.142.105,IT,Desktop-Windows,0,11,0,13,5,20
employee11307,10.232.167.47,AR,Tablet-Android,1,2,0,4,0,15
employee31470,44.176.107.160,NL,Mobile-Android,0,16,0,21,3,20
guest56867,10.122.35.254,RU,Desktop-Windows,1,4,0,9,3,15
guest92184,10.163.190.110,IT,Desktop-Windows,1,10,0,9,1,0
guest26695,10.124.80.184,GB,Tablet-Android,1,13,0,2,1,15
user2440,98.158.248.25,KR,Mobile-iOS,1,19,0,14,6,15
employee76381,10.151.228.85,DE,Mobile-Android,1,4,0,19,5,0
user0131,41.193.68.79,RU,Desktop-Mac,0,211,1,14,4,75
guest39884,10.75.222.12,SG,Desktop-Linux,1,17,0,10,3,0
contractor23890,39.214.252.221,GB,Desktop-Linux,1,10,0,12,6,0
user0539,45.89.28.144,BR,Desktop-Mac,0,415,1,3,3,75
contractor94910,10.253.20.150,JP,Desktop-Mac,1,17,0,18,1,0
guest31002,213.5.4.85,SE,Tablet-iOS,1,2,0,23,1,0
contractor51770,10.149.51.219,KR,Mobile-iOS,1,16,0,21,1,15
contractor86106,10.121.154.46,FR,Desktop-Mac,1,17,0,1,3,0
employee56333,10.179.169.165,KR,Mobile-iOS,1,17,0,0,6,15
contractor9931,10.203.131.87,MX,Mobile-Android,1,11,0,2,2,15
contractor98496,209.194.153.185,JP,Desktop-Windows,1,2,0,6,0,15
contractor13499,10.17.107.182,RU,Desktop-Linux,1,7,0,18,3,15
guest63247,10.211.93.58,SE,Tablet-Android,1,6,0,16,1,0
admin_123,192.131.122.140,CN,Server,1,1,1,6,0,40
contractor50612,10.122.77.254,SE,Tablet-Android,1,4,0,16,1,0
employee10723,10.110.117.49,DE,Desktop-Windows,1,3,0,10,0,0
admin_prod,192.89.92.97,MX,Server,0,361,1,9,2,70
guest72227,182.107.54.203,SG,Desktop-Windows,1,18,0,6,2,15
contractor32731,10.75.162.148,IN,Mobile-iOS,1,6,0,21,3,0
user19498,10.144.167.124,RU,Desktop-Mac,1,5,0,4,2,30
guest57138,211.169.248.175,GB,Desktop-Windows,1,18,0,7,5,0
user79146,10.132.109.42,RU,Desktop-Windows,1,1,0,16,0,15
employee47661,10.214.62.106,MX,Desktop-Windows,1,17,0,17,1,0
guest28706,169.65.130.39,ES,Mobile-iOS,1,19,0,23,4,0
contractor21659,10.119.63.171,US,Mobile-Android,1,16,0,8,4,0
user11654,10.223.251.246,ES,Tablet-iOS,1,16,0,21,1,0
user55984,10.243.50.192,AR,Mobile-iOS,0,14,0,21,2,20
user33422,10.2.156.248,NL,Mobile-Android,1,16,0,19,0,0
guest34792,10.195.84.198,ES,Desktop-Linux,1,7,0,16,3,0
contractor2462,10.213.12.115,SE,Desktop-Windows,1,2,0,22,2,0
employee41161,55.112.137.131,KR,Desktop-Windows,1,15,0,5,2,30
contractor77857,10.60.133.172,NL,Desktop-Mac,1,4,0,5,6,15
user33536,10.108.229.122,RU,Mobile-Android,1,11,0,2,0,30
admin_test,198.243.136.91,DE,Desktop-Linux,0,152,1,13,6,60
contractor99490,187.142.253.77,GB,Desktop-Linux,1,12,0,21,6,0
admin_test,73.119.79.58,AU,Server,0,232,1,18,1,70
guest48391,79.160.14.242,AR,Mobile-iOS,1,16,0,12,0,0
contractor46222,10.168.132.172,SE,Mobile-Android,1,10,0,6,4,15
contractor34994,173.233.245.224,JP,Mobile-Android,1,8,0,6,1,15
employee11307,10.18.172.47,KR,Mobile-iOS,1,4,0,20,5,15
employee22549,10.16.29.71,JP,Desktop-Mac,1,20,0,6,6,15
employee47980,10.67.193.236,JP,Desktop-Windows,1,2,0,15,3,0
user38305,87.246.73.5,AR,Desktop-Windows,1,19,0,0,2,0
guest73912,10.142.78.232,IN,Desktop-Windows,1,9,0,2,0,15
admin_test,175.124.200.7,RU,Desktop-Linux,0,2,1,13,4,35
user5238,26.27.197.206,IN,Tablet-iOS,1,16,0,16,6,0
employee41806,10.54.51.47,GB,Desktop-Mac,1,20,0,18,4,0
contractor75758,10.50.212.254,BR,Mobile-iOS,1,10,0,17,3,0
user0200,192.31.205.43,RU,Desktop-Windows,0,204,1,20,1,75
admin_123,45.67.112.16,CN,Desktop-Windows,0,277,1,22,5,75
contractor68424,10.166.251.221,AR,Desktop-Windows,1,9,0,13,4,0
contractor38770,142.23.33.66,RU,Desktop-Windows,1,14,0,3,5,30
user0013,148.23.12.70,AR,Desktop-Windows,0,4,1,6,4,35
employee6301,87.79.156.94,IN,Desktop-Windows,1,6,0,15,6,0
employee86641,10.102.56.81,IN,Mobile-Android,1,9,0,11,2,0
admin_123,45.93.104.80,DE,Desktop-Linux,0,335,1,11,3,60
guest66158,10.247.229.103,ZA,Mobile-iOS,0,15,0,13,1,20
employee61858,10.174.22.1,NL,Mobile-iOS,1,11,0,19,4,0
contractor40188,23.141.54.230,ES,Mobile-iOS,1,1,0,19,6,0
guest77007,10.181.149.107,BR,Desktop-Mac,1,15,0,13,5,0
employee45936,10.186.37.183,RU,Desktop-Windows,1,16,0,18,1,15
user68918,83.110.115.113,NL,Mobile-Android,1,5,0,11,3,0
user46423,10.166.113.14,IN,Desktop-Mac,1,17,0,22,4,0
employee94779,10.181.72.94,CN,Desktop-Mac,1,6,0,1,1,15
guest60183,209.37.48.151,GB,Desktop-Windows,1,17,0,1,0,0
employee46040,10.25.94.251,DE,Desktop-Mac,1,10,0,13,0,0
admin_prod,91.10.90.16,IT,API-Client,0,152,1,11,5,70
guest47619,10.200.127.161,MX,Desktop-Windows,1,14,0,4,5,15
guest94777,10.40.198.201,ZA,Desktop-Mac,1,6,0,0,4,0
guest14910,10.162.41.127,KR,Mobile-Android,1,15,0,9,5,15
employee12173,10.236.177.94,BR,Mobile-Android,1,2,0,17,0,0
user39068,99.176.220.159,IN,Desktop-Mac,1,8,0,2,2,15
guest6013,10.48.162.108,CN,Desktop-Mac,1,7,0,7,0,15
contractor97314,10.57.31.109,AU,Mobile-Android,1,11,0,4,5,15
employee30892,10.214.30.27,US,Mobile-Android,1,12,0,12,5,0
employee51135,10.12.14.185,ES,Tablet-iOS,1,12,0,19,4,0
user2463,146.142.30.184,DE,Desktop-Mac,1,7,0,9,2,0
guest93303,14.105.74.233,ES,Desktop-Mac,1,14,0,1,3,0
guest36198,10.173.56.240,GB,Desktop-Windows,1,5,0,0,5,0
user3499,10.113.222.7,SG,Mobile-iOS,1,5,0,7,0,0
admin_dev,45.152.63.186,DE,Server,0,1,1,4,6,45
guest82366,10.77.185.20,FR,Tablet-Android,1,12,0,4,6,15
employee98554,10.255.13.64,SE,Desktop-Windows,1,18,0,2,4,15
user80720,151.13.79.225,JP,Desktop-Windows,1,17,0,17,3,0
guest70859,164.148.152.105,JP,Mobile-Android,1,5,0,23,3,0
guest75418,10.241.137.236,IN,Mobile-Android,1,10,0,4,0,15
employee9933,10.177.11.199,BR,Desktop-Windows,1,11,0,0,3,0
user96343,10.27.39.196,KR,Desktop-Windows,1,5,0,2,6,30
contractor86881,215.137.185.35,AU,Desktop-Linux,1,5,0,5,5,15
employee88095,10.198.70.245,ZA,Mobile-Android,1,15,0,7,0,0
user94801,10.137.20.101,AR,Desktop-Mac,1,13,0,18,3,0
contractor95932,10.187.255.120,IN,Mobile-Android,1,6,0,12,3,0
contractor36837,100.179.141.79,AU,Desktop-Windows,1,14,0,13,5,0
employee57502,10.125.238.78,ES,Desktop-Windows,1,10,0,14,5,0
user34667,10.89.177.7,IN,Desktop-Mac,1,13,0,23,5,0
contractor22889,10.176.29.57,IT,Mobile-Android,1,17,0,22,0,0
employee51478,10.43.234.50,CA,Desktop-Mac,1,9,0,23,4,0
contractor56707,10.204.197.75,US,Desktop-Windows,1,9,0,9,2,0
employee83768,144.25.161.148,BR,Desktop-Mac,1,4,0,7,2,0
contractor70268,111.179.118.127,GB,Desktop-Windows,1,11,0,16,6,0
user7338,10.251.186.18,JP,Tablet-iOS,1,18,0,13,2,0
user77027,10.105.205.140,IN,Tablet-Android,1,5,0,22,4,0
guest22440,10.237.74.195,KR,Mobile-Android,1,18,0,4,0,30
contractor56106,10.7.199.91,JP,Desktop-Windows,1,4,0,6,5,15
guest15036,10.155.141.232,NL,Desktop-Windows,1,16,0,8,5,0
employee82225,10.121.14.86,ES,Desktop-Linux,1,10,0,22,6,0
user0554,60.65.74.70,AU,Mobile-Android,0,3,1,18,6,20
user68198,10.152.196.134,FR,Desktop-Windows,1,1,0,6,6,15
guest23909,10.3.129.135,FR,Desktop-Windows,1,7,0,5,1,15
user15425,10.176.225.202,FR,Mobile-iOS,1,6,0,6,4,15
user56664,111.135.138.163,DE,Desktop-Windows,1,9,0,1,1,0
admin_123,217.212.115.85,BR,Desktop-Windows,1,312,1,6,6,55
contractor19854,119.5.119.3,CA,Mobile-Android,1,8,0,21,6,0
employee4478,10.135.62.154,ES,Desktop-Linux,1,16,0,18,0,0
contractor75602,10.219.200.243,ZA,Desktop-Mac,1,10,0,17,0,0
contractor94581,10.196.217.45,NL,Desktop-Linux,1,10,0,0,5,0
user25043,10.22.225.215,CA,Desktop-Windows,1,3,0,4,1,15
contractor26442,10.239.107.232,JP,Mobile-Android,1,7,0,11,0,0
contractor75723,10.20.145.144,RU,Desktop-Mac,1,20,0,7,6,15
user71044,10.244.143.171,SE,Desktop-Windows,1,14,0,13,4,0
contractor68390,10.36.52.40,CN,Desktop-Windows,1,15,0,11,4,15
employee57488,10.0.148.179,DE,Desktop-Windows,1,1,0,10,1,0
contractor6911,10.196.172.33,IN,Mobile-Android,0,10,0,20,6,20
user87570,198.86.73.167,ES,Mobile-iOS,1,14,0,23,6,0
user0135,185.174.42.205,CN,Desktop-Windows,0,225,1,12,6,75
admin_prod,198.168.43.35,DE,Desktop-Mac,0,1,1,21,6,20
employee63689,10.114.139.108,FR,Tablet-Android,1,5,0,23,4,0
guest45231,10.120.32.175,ES,Desktop-Linux,1,15,0,9,6,0
contractor2600,143.158.125.23,IN,Mobile-Android,1,14,0,1,2,0
employee27930,10.219.195.209,SE,Desktop-Windows,1,4,0,17,1,0
contractor18806,220.255.105.77,FR,Mobile-Android,1,14,0,7,5,0
contractor18024,144.120.219.99,US,Desktop-Windows,1,16,0,21,3,0
employee70489,10.140.220.216,MX,Desktop-Mac,1,20,0,9,1,0
user51955,10.125.144.111,IN,Desktop-Linux,1,16,0,2,2,15
user68598,10.14.7.31,RU,Mobile-iOS,1,13,0,0,2,15
contractor91479,69.28.74.83,NL,Desktop-Windows,1,10,0,20,5,0
guest51835,10.217.97.24,MX,Mobile-Android,1,10,0,16,6,0
contractor19124,118.247.122.96,CA,Mobile-Android,1,9,0,12,0,0
guest86166,10.100.147.200,ZA,Desktop-Mac,1,10,0,11,4,0
admin_dev,192.128.151.145,MX,Desktop-Windows,0,4,1,16,5,20
guest97275,10.95.196.209,DE,Desktop-Linux,1,3,0,4,2,15
admin_test,188.58.131.148,IN,Desktop-Linux,0,3,1,17,2,20
guest89449,10.25.180.65,SG,Desktop-Windows,1,16,0,23,1,0
employee42806,10.83.14.207,DE,Desktop-Windows,1,10,0,19,5,0
admin_123,185.65.100.5,IT,Tablet-Android,0,1,1,4,6,35
user87388,10.100.32.17,JP,Desktop-Windows,1,16,0,2,1,15
contractor23081,10.112.52.28,CN,Desktop-Windows,1,4,0,16,6,15
user94302,10.42.253.150,ES,Desktop-Linux,1,2,0,7,3,0
user66249,10.10.9.159,ZA,Desktop-Windows,1,14,0,6,0,15
contractor61413,125.39.89.84,FR,Desktop-Linux,1,2,0,22,0,0
user93337,115.179.11.234,AU,Desktop-Linux,1,20,0,3,5,15
admin_prod,40.243.41.214,RU,API-Client,0,4,1,21,2,45
user0142,32.58.236.80,BR,Desktop-Linux,1,399,1,10,6,40
user0233,185.110.50.215,AU,API-Client,0,253,1,18,2,70
employee89968,105.245.86.57,ES,Desktop-Windows,1,1,0,6,2,15
